listing_id,name,description,neighborhood_overview,host_id,host_name,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
686035032195588146,Charming 2 bed flat on Tower Bridge,"A 3 minute walk to the spectacular Tower Bridge and Tower of London, Historic London landmarks famous all around the world. We have styled the flat and have opted for a clean and uncluttered energy,  we've  chosen colours which are serene and neutral making comfort the standard. A home away from home was our goal for our guest.  With two large bedrooms and a sofa bed we can easily accommodate for 6 guest. <br /><br />10% Discount for all guest at The Bridge Bar & Tower Tandoori literally a few steps away.",Not provided,85061305,host_352,2016-07-21,f,Southwark,51.49579,-0.08144,Entire serviced apartment,Entire home/apt,6,1.5,1.5 baths,2.0,2.0,"[""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Paid parking on premises"", ""TV"", ""Indoor fireplace"", ""Essentials"", ""Washer"", ""Iron"", ""Refrigerator"", ""Patio or balcony"", ""Hangers"", ""Dryer"", ""Smart lock"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer""]",$200.00,1,1125,7,9,9,18,13,1,0,2022-08-14,2023-08-16,4.23,4.69,4.31,4.77,4.85,4.69,4.46,t,15,15,0,0,0.67
685282784636074949,Urban Stay - 2 Bed 1 Bath Apartment + Terrace - NH,This stylish ground floor apartment is located in a property conveniently close to Portobello Road Market and Ladbroke Grove Station. The property is about a 15min walk from Holland Park and a 25min walk from Hyde Park.,"The property is perfectly located for the vibrant boutiques, cafes and restaurants dotted along Elgin Crescent, Westbourne Grove and Portobello Road. Excellent transport links are on the doorstep with Ladbroke Grove Underground Station just a moment's walk (Hammersmith and City/ Circle lines) and Notting Hill underground station (Central/ District and Circle lines) a maximum fifteen minute walk.<br />A famous and fashionable area of West London, Notting Hill is now extremely popular with the rich and famous. Located in the Royal Borough of Kensington and Chelsea, Notting Hill is close to Hyde Park and has some of the most beautiful terraced properties in the capital.<br /><br />At times Notting Hill can seem like the epitome of nouveau riche, and there is certainly a large contingent of media whores and fashion darlings filling the area’s chic wine bars, while Ledbury Road is home to a dozen designer boutiques and upmarket restaurants. It wasn’t always like this however, as racial tens",17911918,host_028,2014-07-10,f,Kensington and Chelsea,51.519572,-0.21103,Entire serviced apartment,Entire home/apt,8,1.0,1 bath,2.0,4.0,"[""Toaster"", ""Coffee maker: french press"", ""Wifi"", ""Dishwasher"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Kitchen"", ""TV"", ""Bathtub"", ""Clothing storage"", ""Stove"", ""Wine glasses"", ""Bed linens"", ""Microwave"", ""Portable fans"", ""Private patio or balcony"", ""Essentials"", ""Washer"", ""Iron"", ""Refrigerator"", ""Smart lock"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Drying rack for clothing"", ""Oven""]",$214.00,7,365,6,26,56,56,18,8,0,2022-08-19,2023-10-27,4.28,4.5,4.39,4.56,4.39,4.28,3.89,f,14,14,0,0,0.93
686048679440303420,1-bed Urban Luxury in Parsons Green,"Explore Fulham's charm in our chic maisonette. <br />The ground floor hosts a modern open-plan kitchen, dining, and workspace. Upstairs, a tranquil bedroom and sleek bathroom create a haven of comfort. Flooded with light, this stylish retreat seamlessly combines luxury with relaxed living. <br />Contemporary furnishings and curated decor enhance the sophisticated urban lifestyle. <br />Nestled in Fulham's heart, it offers easy access to the city's best. Welcome home to a perfect blend of style and convenience.",Not provided,375123504,host_353,2020-11-10,t,Hammersmith and Fulham,51.47717673418798,-0.2032812623273943,Entire serviced apartment,Entire home/apt,2,,1 bath,1.0,,"[""Central heating"", ""Washer"", ""Toaster"", ""Dining table"", ""Cooking basics"", ""Refrigerator"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Safe"", ""Kitchen"", ""Body soap"", ""TV"", ""Stove"", ""Dedicated workspace"", ""Dryer"", ""Freezer"", ""Wine glasses"", ""Host greets you"", ""Conditioner"", ""Shower gel"", ""Dishes and silverware"", ""Private entrance"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Iron"", ""Cleaning available during stay"", ""Hot water"", ""Cleaning products"", ""Oven"", ""Fire extinguisher"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Outdoor furniture"", ""Microwave"", ""Shampoo"", ""Smoke alarm"", ""Private patio or balcony"", ""Dishwasher""]",,1,365,0,0,0,0,17,17,1,2023-11-05,2024-02-25,4.94,5.0,5.0,4.88,4.71,4.88,4.88,t,1,1,0,0,3.67
686108705663228936,Lovely 2 Bed On Tower bridge,"A 3 minute walk to the spectacular Tower Bridge and Tower of London, Historic London landmarks famous all around the world. We have styled the flat and have opted for a clean and uncluttered energy,  we've  chosen colours which are serene and neutral making comfort the standard. A home away from home was our goal for our guest.  With two large bedrooms and a sofa bed we can easily accommodate for 6 guest. <br /><br />10% Discount for all guest at The Bridge Bar & Tower Tandoori literally a few steps away.",Not provided,85061305,host_352,2016-07-21,f,Southwark,51.49695,-0.08189,Entire serviced apartment,Entire home/apt,6,1.5,1.5 baths,2.0,2.0,"[""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Paid parking on premises"", ""TV"", ""Indoor fireplace"", ""Essentials"", ""Washer"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Dryer"", ""Smart lock"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer""]",$217.00,1,1125,0,9,17,33,0,0,0,,,,,,,,,,t,15,15,0,0,
685403942659817362,Refurbed Studio: Heart of Fitzrovia,"Well located Newly Renovated Studio in Fitzrovia is equipped with modern amenities, these apartments are perfect for any length of stay, offering an affordable and pleasant home away from home in London. Discover your ideal London getaway in our modern flats within a charming period building","Walking down New Cavendish Street you will find yourself on Marylebone High Street. This is a vibrant and chic London neighbourhood. It is home to a multitude of stunning boutiques, pubs and restaurants. If you’re in the mood for something bigger than the Marylebone boutiques, or you want to get out of the rain for the day, Selfridges is a 5 minute walk from the High Street. This iconic shopping centre is world famous and a place of pilgrimage for fashion enthusiasts around the world since it was founded in 1909.<br /><br />The aura of Maylebone is varied. The view of well-dressed shoppers and picturesque mews houses may be disrupted by a vision of nurses on lunch breaks, or a doctor in scrubs grabbing a coffee. This is thanks to the time-honoured medical connections of Harley and Wimpole Street adjacent to the High Street. Here you will find some of the best private medical treatments and hospitals in the world",124359784,host_160,2017-04-05,f,Westminster,51.51942,-0.14028,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Shampoo"", ""Mini fridge"", ""Wifi"", ""Paid dryer \u2013 In building"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Clothing storage"", ""Stove"", ""Wine glasses"", ""Body soap"", ""Bed linens"", ""Microwave"", ""Portable fans"", ""Lockbox"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""Paid washer \u2013 In building"", ""Dining table""]",$151.00,3,365,5,9,23,123,19,11,0,2022-08-23,2024-02-12,4.53,4.47,4.84,4.95,4.68,5.0,4.05,t,117,117,0,0,0.99
685407160487530953,Spacious Studio: Heart of Fitzrovia,"Well located Spacious Fitzroy Studio is equipped with modern amenities, these apartments are perfect for any length of stay, offering an affordable and pleasant home away from home in London. Discover your ideal London getaway in our modern flats within a charming period building","Walking down New Cavendish Street you will find yourself on Marylebone High Street. This is a vibrant and chic London neighbourhood. It is home to a multitude of stunning boutiques, pubs and restaurants. If you’re in the mood for something bigger than the Marylebone boutiques, or you want to get out of the rain for the day, Selfridges is a 5 minute walk from the High Street. This iconic shopping centre is world famous and a place of pilgrimage for fashion enthusiasts around the world since it was founded in 1909.<br /><br />The aura of Maylebone is varied. The view of well-dressed shoppers and picturesque mews houses may be disrupted by a vision of nurses on lunch breaks, or a doctor in scrubs grabbing a coffee. This is thanks to the time-honoured medical connections of Harley and Wimpole Street adjacent to the High Street. Here you will find some of the best private medical treatments and hospitals in the world",124359784,host_160,2017-04-05,f,Westminster,51.52008,-0.13825,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Shampoo"", ""Mini fridge"", ""Wifi"", ""Paid dryer \u2013 In building"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Clothing storage"", ""Stove"", ""Wine glasses"", ""Body soap"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Lockbox"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Hair dryer""]",$164.00,3,365,18,36,65,258,52,35,4,2022-08-10,2024-03-19,4.44,4.15,4.79,4.77,4.48,4.71,4.15,t,117,117,0,0,2.64
685415280916198705,Lower Ground Floor Studio: Heart of Paddington,"Moments from Hyde Park and Regent's Park. Small Lower Ground Floor Studio in Paddington situated in the City of Westminster is equipped with modern amenities. Perfect for any length of stay, these apartments offer an affordable and pleasant home away from home in London. Discover your ideal London getaway in our modern flats within a charming period building","Paddington Green is in the heart of a food lover's paradise, surrounded by a diverse array of restaurants and cafes. Not far from Hyde Park and Regent's Park, and easy access to London's best sights, it's an ideal spot for those wanting to experience the city's vibrant lifestyle.<br /><br />Being just on the edge of Hyde Park, when the need to travel gives way to a need for fresh air, exercise and relaxation, you’re in the right place for it. And with Marble Arch and Oxford Street only a short walk away, if retail therapy is your cure for jet-lag, you couldn’t be better placed",124359784,host_160,2017-04-05,f,Westminster,51.52183,-0.17249,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Shampoo"", ""Mini fridge"", ""Wifi"", ""Paid dryer \u2013 In building"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Clothing storage"", ""Stove"", ""Wine glasses"", ""Body soap"", ""Bed linens"", ""Microwave"", ""Portable fans"", ""Lockbox"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""Paid washer \u2013 In building"", ""Dining table""]",$117.00,3,365,6,15,31,198,5,3,0,2022-09-16,2023-12-29,4.2,4.8,5.0,5.0,4.0,5.0,4.2,t,117,117,0,0,0.27
687589457169451243,"Lovely 2 Bedrooms spacious apartment, furnished.",Bring the whole family to this great place with lots of room for fun.,Not provided,199195707,host_354,2018-07-01,f,Hounslow,51.47739,-0.40165,Entire serviced apartment,Entire home/apt,2,1.5,1.5 baths,2.0,2.0,"[""Shared patio or balcony"", ""Wifi"", ""Dishes and silverware"", ""Self check-in"", ""Heating"", ""Kitchen"", ""Hot water"", ""Backyard"", ""Free parking on premises"", ""Lockbox"", ""Essentials"", ""55\"" HDTV with Amazon Prime Video"", ""Indoor fireplace: gas"", ""Iron"", ""Host greets you"", ""Refrigerator"", ""Hangers"", ""Dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Dedicated workspace"", ""Hair dryer"", ""Free washer \u2013 In unit""]",$105.00,1,1125,17,47,77,352,16,11,1,2022-08-28,2024-03-09,4.38,4.38,4.31,4.56,4.94,4.81,4.5,t,2,1,1,0,0.84
687814903601063395,Stylish London Getaway in the Heart of the City,Beautiful holiday apartment in heart of London just TWO steps from Buckingham Palace and St James´s Park.,Not provided,462436040,host_252,2022-06-03,f,Westminster,51.50017,-0.13749,Entire serviced apartment,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Toaster"", ""Induction stove"", ""Room-darkening shades"", ""Shampoo"", ""Mini fridge"", ""Rice maker"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Baking sheet"", ""Self check-in"", ""Shower gel"", ""Bathtub"", ""Wine glasses"", ""Body soap"", ""Indoor fireplace"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Paid parking lot on premises"", ""Lockbox"", ""Essentials"", ""Outdoor furniture"", ""Safe"", ""Freezer"", ""Washer"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""HDTV with Netflix"", ""Paid parking lot off premises"", ""Long term stays allowed"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Conditioner"", ""Drying rack for clothing"", ""Oven"", ""Books and reading material""]",$497.00,3,90,14,31,46,109,4,1,0,2022-09-25,2023-05-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,0.22
689720395007932767,Sleek Studio: Newly Renovated on Chapel Market,"Sleek Studio: Newly Renovated located on Chapel Market, just a 2-minute stroll from Angel Station and directly across from Angel Central Shopping Center. The Regents Canal is also within comfortable walking distance.","Aptly named, Angel is a hallowed spot of London life. Thought to be a prime spot for the urban elite, it combines trendy bars and restaurants with unique market stalls and vintage shops. Its diverse range of entertainment appeals to a wide range of clientele, from the stylish fashionista to the art-house film buff. And live music is always available somewhere nearby.<br />Stretching eastwards towards the uber-hip streets of Shoreditch, and all the way down Upper Street, Angel is an eclectic and vibrant area. Its Business Design Centre is always buzzing with consumer fairs, while Camden Passage enables you to slip away into a hidden gem of antique stores and charming cafes.<br />There’s a reason why Angel is one of London’s most beloved social hubs. With a prime spot on the Northern line, and with buses seamlessly taking you straight to Central London, or north towards Camden, you’re incredibly well connected. And with King’s Cross, St Pancras and Euston within walking distance, getting",124359784,host_160,2017-04-05,f,Islington,51.53432,-0.10774,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Shampoo"", ""Mini fridge"", ""Wifi"", ""Paid dryer \u2013 In building"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water kettle"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Clothing storage"", ""Stove"", ""Body soap"", ""Central heating"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Lockbox"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Paid washer \u2013 In building"", ""Dining table"", ""Conditioner""]",$154.00,3,365,11,31,57,241,12,7,0,2022-10-29,2024-02-08,4.83,4.83,4.92,4.83,4.5,4.83,4.33,t,117,117,0,0,0.71
